Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
28,179,77,7,87,39.3,21
27,180,80,13,93,40,58
43,185,85,14,96,40.2,73
38,161,59,5,79,38.9,17
22,187,86,17,94,40.1,67
21,205,103,21,109,40.4,137
74,162,67,23,100,40.8,143
22,179,81,13,96,39.9,54
23,170,67,3,88,38.3,12
43,187,94,25,102,40.7,158
47,199,109,1,83,38.2,4
44,189,95,12,94,40,62
56,178,80,25,109,40.6,192
25,154,53,12,95,40.1,60
31,167,66,28,113,40.7,192
27,153,53,24,109,41,157
42,186,89,10,92,39.9,47
33,165,67,4,88,39.1,17
60,187,98,26,104,40.9,196
63,123,40,9,97,39.9,55
25,156,51,22,99,40.7,120
69,168,71,20,107,40.5,157
40,174,68,5,87,38.9,21
21,172,71,10,88,39.8,39
25,174,72,9,93,39.6,41
29,204,98,18,97,40.3,90
68,171,67,3,85,38.5,13
74,188,93,5,85,39.2,26
20,198,102,10,89,39.5,34
22,203,97,8,90,39.4,28
24,180,84,8,97,39.6,35
32,174,77,3,79,38.6,6
59,183,84,12,86,40.2,50
36,159,61,13,91,39.9,60
53,172,73,6,75,39.5,18
28,159,60,12,91,39.9,54
27,181,81,14,86,40.5,40
20,173,68,4,87,39.1,10
71,168,68,18,98,40.2,117
25,186,84,26,111,40.7,171
60,162,59,24,112,40.6,176
76,192,95,17,101,40.3,132
72,192,102,12,98,40,87
72,153,58,12,90,40,63
47,154,54,9,94,39.8,40
31,168,67,13,95,40,64
27,183,80,13,94,39.8,52
55,173,74,9,86,39.7,36
66,198,96,6,86,39.1,30
28,178,85,24,110,40.7,158
42,175,78,25,111,40.9,182
21,155,55,29,112,40.9,195
47,168,69,7,90,39.5,32
22,161,55,29,102,40.6,164
29,147,50,15,97,40,80
21,178,79,11,86,39.7,28
64,165,66,8,80,39.4,31
62,160,59,5,82,39.1,21
47,172,70,19,99,40.4,106
51,192,94,14,102,40.3,94
27,178,78,18,94,40.2,72
25,189,97,27,103,40.7,153
41,184,83,28,102,40.9,157
24,174,76,21,98,40.6,93
31,188,90,11,99,40.5,57
44,166,75,3,93,38.6,14
50,164,62,17,107,40.4,112
56,163,59,5,89,38.7,24
23,192,91,14,84,40.2,36
62,178,79,26,104,40.7,187
37,170,66,15,103,39.9,84
77,186,93,29,102,40.8,230
43,148,52,29,108,40.5,195
37,193,95,8,84,39.8,27
34,172,75,8,94,39.3,34
23,185,88,8,91,39.6,29
43,190,96,11,98,39.7,63
56,158,58,24,104,40.2,154
41,176,77,4,94,38.6,19
70,198,108,9,85,39.8,48
27,158,56,25,97,40.9,130
21,200,98,29,111,40.7,194
53,151,60,20,96,40.5,110
32,192,92,19,102,40.6,109
30,181,81,9,97,39.8,42
36,165,62,6,83,39.3,23
69,152,52,2,88,38.4,10
29,194,87,9,86,39.5,28
59,163,61,25,103,41,158
77,194,90,24,103,40.7,192
23,182,83,20,104,40.2,108
39,170,71,12,95,40.4,60
72,173,76,3,81,39,12
40,180,78,14,89,40.1,54
29,164,65,24,106,40.8,146
31,207,111,6,92,39.3,28
20,169,70,22,97,40.5,87
22,172,65,25,109,40.6,157
23,169,60,21,99,40.5,111
53,181,84,16,90,40.1,76
49,183,92,16,103,40.3,107
25,176,74,19,107,40.5,110
47,166,68,27,103,40.9,163
63,153,55,16,104,40.1,106
46,185,90,17,95,40.1,90
20,158,55,20,105,40.5,119
52,154,60,21,102,40.4,129
29,171,71,9,89,40,38
30,144,42,24,105,41,151
40,171,65,20,101,40.7,115
64,186,85,26,106,40.9,167
28,189,86,22,104,40.7,122
21,193,94,10,90,39.9,34
61,173,69,14,91,40.2,70
73,177,75,2,87,38.5,9
64,177,81,7,85,39.8,31
30,150,54,7,88,39.3,30
49,152,53,26,104,40.7,166
51,169,67,23,97,40.5,126
33,155,57,12,102,40,70
68,158,58,14,85,40.2,65
33,185,91,12,94,40.1,55
30,159,60,16,89,40.4,69
57,175,74,15,94,40.4,77
21,165,65,24,106,40.7,142
28,188,84,22,105,40.8,128
37,173,79,26,107,40.8,168
60,171,71,30,115,40.9,225
21,162,63,8,91,39.8,35
55,164,60,8,80,39.7,31
38,171,65,2,82,37.8,7
53,182,89,14,92,40.1,73
44,168,66,25,110,40.7,169
20,150,53,3,77,38.6,9
37,156,62,12,87,39.9,51
48,181,74,26,102,40.9,152
28,173,73,20,104,40.2,109
38,169,70,16,100,39.9,88
56,169,65,26,100,40.9,154
24,170,66,3,88,38.8,12
22,181,72,30,111,40.6,192
69,184,87,18,91,40,104
41,160,62,4,83,39,15
67,155,60,20,101,40.6,132
20,152,54,17,94,40.3,81
25,179,83,4,84,38.9,10
26,185,76,23,97,40.7,113
24,166,70,9,91,39.6,29
72,183,89,5,79,39,21
59,177,78,19,97,40.1,104
46,195,93,17,103,40.4,112
53,173,77,11,90,39.7,51
29,186,87,23,104,40.6,133
40,189,92,26,116,40.9,214
32,155,56,27,107,40.4,172
48,176,76,21,92,40.3,100
69,170,65,10,91,39.6,52
21,158,58,11,88,40,45
43,150,54,23,106,40.7,149
49,168,63,22,96,40.7,119
63,184,91,18,98,40.6,119
54,199,97,11,96,39.9,66
54,187,85,26,96,40.7,149
56,167,71,15,95,39.9,81
50,181,86,4,87,38.9,17
24,150,53,4,87,38.8,16
38,206,111,16,97,40.4,91
26,167,69,16,98,40.2,82
28,182,87,29,104,40.8,167
54,138,41,30,113,41.1,228
27,147,52,13,87,39.9,54
67,176,78,27,101,40.8,188
27,160,56,18,111,40.4,121
74,171,74,1,83,37.8,4
38,171,72,30,111,40.9,209
30,168,64,4,90,39,18
67,167,70,14,93,39.9,74
35,192,94,20,105,40.5,128
34,194,98,7,84,39.2,23
26,163,65,14,92,40.2,63
23,187,87,16,92,40.4,59
56,185,90,25,105,40.5,183
69,160,60,24,104,40.9,159
53,183,85,24,105,40.8,169
36,163,59,4,83,38.9,15
75,168,65,10,84,39.6,45
22,167,64,13,93,39.8,59
69,175,68,15,98,40,88
20,182,86,4,86,38.6,10
63,161,57,2,86,38.7,9
23,173,69,24,105,40.8,139
44,183,87,27,104,40.7,176
36,168,69,13,101,39.9,73
63,193,99,7,87,39.7,36
78,209,112,4,85,38.6,23
52,157,59,29,111,40.8,206
57,161,61,23,102,40.5,143
65,160,60,1,79,37.9,4
27,160,58,8,86,39.5,32
60,175,83,5,87,39.4,23
69,190,96,4,93,38.8,25
21,174,65,20,110,40.7,127
28,185,86,23,107,40.5,142
22,171,63,28,107,40.8,170
75,169,66,29,102,40.8,187
22,181,81,28,111,40.8,179
27,157,54,10,92,40.2,47
26,170,73,10,85,39.9,37
25,185,83,16,105,40.3,90
52,157,56,26,110,40.8,183
46,169,67,8,84,39.8,32
43,184,87,23,106,40.6,156
30,164,61,4,86,39,16
62,191,94,17,96,39.9,108
36,179,77,23,110,40.7,157
31,170,67,22,108,40.6,139
21,178,83,7,91,39.3,24
61,175,78,8,82,39.4,31
28,160,53,15,105,39.9,92
30,164,66,1,67,38.1,2
70,189,87,12,88,40.3,64
66,176,81,8,89,39.9,41
51,173,72,29,107,41.1,188
20,132,41,5,85,39.3,20
26,171,67,18,93,40.7,64
24,169,65,8,95,39.5,38
62,203,108,3,86,38.2,15
37,192,97,27,103,40.7,169
28,155,53,26,107,40.9,165
22,174,76,15,93,40.6,53
30,170,65,5,75,39.3,14
37,195,102,1,76,37.7,2
52,165,68,12,91,40.2,58
45,195,100,8,99,39.7,49
73,152,52,19,98,40.4,117
38,178,77,14,82,40.5,49
75,184,89,22,97,40.7,154
40,199,96,19,92,40.5,89
27,164,63,22,102,40.9,124
56,185,93,5,81,39,19
35,177,71,8,95,39.7,39
21,160,55,3,81,38.7,10
23,169,73,15,86,39.9,56
24,167,63,24,97,40.6,121
40,181,79,20,97,40.5,102
28,172,63,1,81,37.7,3
39,164,61,17,95,40.4,87
34,159,63,8,96,39.7,41
63,159,59,29,106,40.8,196
38,185,88,23,108,40.3,158
59,176,80,7,89,39.4,34
22,144,46,22,99,40.7,120
25,171,75,28,102,40.8,141
38,169,78,6,97,39.5,30
30,170,67,14,94,40.2,67
57,209,120,26,105,41,208
48,156,54,23,106,40.4,151
45,160,61,13,102,40.1,78
77,202,103,17,92,40.1,113
42,161,64,2,85,38.2,8
23,156,55,14,86,40.3,56
37,160,59,9,95,39.9,46
22,169,67,8,90,39.3,34
36,182,82,8,90,39.5,31
21,187,81,16,89,40.2,62
62,178,73,8,84,39.6,34
41,164,60,11,91,39.8,52
57,167,63,21,100,40.5,125
31,157,57,10,95,40,50
35,155,54,17,101,40.4,99
54,185,78,13,93,40,64
37,164,67,19,89,40.1,83
38,191,87,3,82,38.7,9
26,165,60,17,95,40.4,84
78,159,59,8,88,39.8,41
62,161,57,27,98,40.6,160
21,152,50,1,86,37.3,4
77,183,84,9,88,39.9,51
28,162,61,12,92,39.9,55
20,170,72,29,113,40.9,185
45,187,89,8,82,39.6,26
35,170,64,24,102,40.6,138
49,188,85,22,106,40.8,154
75,148,51,30,104,40.9,206
58,151,55,24,104,40.3,156
44,158,54,12,100,40.1,70
53,181,79,15,98,40.2,88
35,166,63,13,101,39.8,74
32,158,60,17,105,40,104
21,160,56,11,84,39.9,41
70,178,81,8,93,39.5,42
78,179,80,21,100,40.5,155
37,167,67,26,108,40.7,166
20,179,78,15,88,40.3,41
23,157,54,30,112,40.9,203
46,176,83,16,98,39.9,90
22,161,63,1,73,37.5,2
54,183,83,14,101,40.2,90
22,196,97,14,94,40,58
35,151,57,21,99,40.4,116
46,162,66,7,92,39.4,34
22,191,93,14,98,40.2,65
65,158,58,24,105,40.8,161
35,179,77,25,105,40.6,150
45,193,93,2,87,38.4,8
33,163,63,27,102,40.6,155
78,189,90,28,104,41.1,230
77,161,63,28,106,40.9,195
24,166,64,25,106,40.8,150
55,193,100,21,100,40.6,141
59,177,83,19,104,41,136
33,191,97,14,94,40.1,66
75,178,76,6,90,39.2,30
31,158,53,10,91,40,47
31,196,95,23,100,40.9,125
37,172,72,14,97,40.3,67
45,177,79,24,104,40.5,153
42,160,54,25,106,41.1,161
46,179,79,20,104,40.4,129
20,180,82,11,92,40.1,38
25,184,77,10,83,39.7,22
21,165,59,27,113,40.7,183
44,169,67,24,88,40.9,105
59,149,55,2,77,38.3,7
56,150,51,6,88,39.3,29
25,155,55,18,95,40.8,89
29,187,82,15,97,40.1,69
34,159,57,5,89,39.2,22
71,185,93,24,102,40.9,183
41,183,83,11,96,39.8,56
32,178,77,29,112,40.5,201
35,164,68,4,79,38.8,8
66,183,86,15,94,40.3,91
20,165,63,23,111,40.7,149
27,170,66,5,82,39.1,17
47,165,67,6,89,39.5,27
44,174,67,8,87,39.9,34
30,158,57,29,117,40.7,214
55,177,77,9,90,39.7,42
55,192,96,24,97,40.8,148
79,153,59,16,94,40.5,92
75,171,73,22,97,40.6,146
52,160,57,25,105,40.7,162
50,183,91,15,108,40,112
67,180,88,15,100,40.2,106
20,200,102,23,101,40.7,120
26,169,70,19,99,40.6,99
23,166,71,21,105,40.2,111
33,166,62,6,90,39.3,27
29,165,58,9,84,39.5,34
31,188,96,21,94,40.6,96
48,193,96,21,102,40.4,139
59,193,94,24,101,40.8,166
78,179,93,1,79,37.6,5
45,161,60,4,84,38.7,16
71,165,60,12,93,40.1,66
31,178,80,27,107,40.7,167
46,147,50,8,83,39.4,33
28,163,64,14,98,40.4,73
32,160,57,27,110,40.7,180
31,182,76,1,84,37.5,3
32,170,78,16,98,40.3,77
63,177,78,3,73,38.6,9
71,156,61,9,97,39.6,53
63,172,79,15,101,40.5,102
33,179,73,23,104,40.8,134
22,170,68,21,103,40.4,103
59,153,54,26,108,40.9,181
54,189,90,24,103,40.2,166
73,163,70,24,102,41.1,174
21,176,70,2,78,38.1,6
52,168,68,18,95,40.6,95
36,190,92,19,98,40.6,101
23,146,45,18,96,40.2,93
30,161,61,30,106,40.8,184
25,180,85,23,105,41,131
73,193,97,10,87,40,56
25,150,50,21,107,40.5,133
20,168,65,15,94,40.1,69
63,179,83,16,92,40.2,89
42,160,58,17,91,40.5,82
30,182,86,25,94,41,108
31,166,64,26,104,40.8,154
21,175,74,12,96,40,57
29,152,56,25,94,40.7,123
46,170,72,16,94,40.1,76
51,180,83,15,87,40.5,63
32,169,66,24,109,40.8,154
30,176,78,8,87,39.6,25
23,182,84,15,93,40.6,57
45,198,100,16,97,39.9,93
71,168,74,18,102,40.3,130
29,159,59,21,100,40.5,116
32,146,51,13,86,39.9,54
43,194,96,13,95,40,69
58,161,62,19,104,40.5,122
46,169,73,19,101,40.5,109
51,205,109,14,94,40.1,81
77,166,63,19,107,40.5,134
33,190,90,11,101,40,62
20,178,79,4,78,38.7,5
33,183,87,23,100,41.3,124
55,184,92,17,97,40.5,104
21,171,72,5,86,39.4,12
50,180,83,29,116,41.2,247
22,175,66,7,90,39.3,30
30,184,90,14,101,39.9,76
51,183,92,15,99,40.2,93
52,176,82,4,80,38.9,13
67,183,91,15,93,40.5,91
38,165,61,25,107,40.6,160
24,154,57,2,79,38.1,6
77,170,75,7,87,39.8,33
76,184,90,17,101,40.1,130
29,186,90,8,91,39.6,31
33,172,68,12,93,40.3,57
38,189,91,15,101,40,88
31,172,72,27,112,41,180
67,173,74,4,76,38.8,14
37,170,76,7,86,39.3,23
23,160,59,5,88,39.4,21
45,193,93,6,90,39.7,27
21,175,67,17,93,40.4,77
26,166,64,20,92,40.3,91
41,165,67,7,88,39.4,30
57,174,72,24,107,40.6,158
37,194,96,11,94,39.7,53
23,176,77,28,102,41.1,140
31,153,51,5,80,39.2,18
61,178,86,12,92,39.9,66
20,192,91,25,94,40.8,98
39,187,87,13,101,40.2,70
73,150,50,27,111,41,205
35,200,98,5,93,39.4,23
25,167,61,24,107,40.2,148
68,159,63,28,105,41.1,187
21,160,54,24,103,40.3,138
20,176,76,26,116,40.9,180
47,189,89,19,99,40.4,113
24,199,102,4,86,39.2,13
38,182,80,23,106,41,147
41,170,68,16,101,40.2,91
24,171,71,5,87,39.2,19
79,200,99,13,88,39.9,79
65,181,83,18,100,40,123
77,181,85,7,85,39.5,36
37,181,82,26,101,40.6,146
45,156,60,19,104,40.5,118
49,189,96,3,86,39,13
21,188,78,21,91,41,87
37,175,74,18,95,40.3,82
42,192,90,18,94,40.3,90
35,173,78,12,85,40,36
68,186,94,8,87,39.6,42
39,174,71,2,88,38.3,8
49,179,82,23,97,41,129
49,166,63,25,108,40.3,167
77,183,76,2,81,38.3,8
28,165,58,5,83,38.8,18
24,164,63,16,94,40.2,76
49,156,57,25,112,40.9,179
47,164,62,3,79,38.5,11
43,173,67,11,95,39.7,56
63,181,83,11,95,39.6,66
29,173,77,13,91,40,47
66,184,89,9,85,39.3,43
58,169,72,6,89,39.1,28
32,180,71,1,77,37.7,3
50,188,95,25,109,40.9,193
36,160,62,13,99,40.1,71
33,163,63,12,93,39.9,57
34,167,66,12,99,39.9,65
78,160,62,15,91,39.9,81
44,169,69,7,88,39.8,31
40,149,54,15,93,40,75
59,169,64,29,114,41.1,217
32,181,84,17,101,40,92
68,174,76,26,110,40.7,217
20,160,53,20,97,40.5,102
73,184,90,10,90,39.6,59
45,183,86,16,98,40.2,90
72,170,69,20,107,40.4,138
61,195,105,11,96,39.7,72
20,168,63,22,104,40.7,126
25,196,98,11,87,39.9,36
28,151,48,25,101,40.7,144
40,180,84,28,101,41.1,163
21,162,60,26,98,40.6,134
29,197,94,17,105,40.3,104
20,155,54,24,110,40.7,156
69,167,63,14,98,40.2,83
56,164,68,10,96,39.8,54
24,182,86,18,91,40.2,64
40,157,56,4,87,38.4,17
61,184,83,12,86,39.9,54
56,158,57,6,81,38.9,24
63,159,62,29,104,40.4,189
60,169,73,10,95,40,53
50,175,77,2,77,38.4,6
75,179,83,26,109,40.8,181
31,182,89,18,103,40.1,104
40,175,77,5,79,39.3,12
22,165,60,24,105,40.9,142
37,154,55,6,92,39.1,29
47,173,79,28,111,40.5,211
57,161,61,30,116,41,231
59,186,90,9,88,39.9,44
28,162,65,17,96,40.2,85
50,184,87,15,96,40.1,84
22,190,88,16,85,40.4,42
44,175,73,14,95,40.4,68
44,162,60,9,87,39.2,39
78,184,87,11,94,39.6,73
25,200,99,23,100,40.4,121
24,178,81,6,85,39.7,15
22,162,56,2,82,38.2,7
38,169,70,1,82,37.8,4
52,157,56,16,93,40.2,83
48,191,88,8,84,39.6,30
45,183,72,7,89,39.7,31
43,170,73,28,106,40.9,181
55,200,99,26,95,41,155
75,174,77,1,73,37.3,3
62,179,83,4,87,38.7,19
25,161,63,2,84,38.3,7
50,154,62,22,100,40.6,129
37,163,57,23,102,40.6,136
25,210,111,22,104,40.6,135
44,153,56,8,91,39.5,39
22,197,99,18,91,40.5,68
24,189,92,6,88,39.2,19
59,168,64,14,94,40.2,75
64,166,61,16,100,40.5,98
64,184,93,19,108,40.4,156
65,186,93,13,97,39.9,86
55,194,99,20,100,40.6,134
27,174,81,8,77,39.7,12
32,188,94,19,95,40.6,90
27,171,72,29,111,41.1,186
39,159,59,18,100,40.1,102
23,155,52,16,94,40.1,78
41,155,56,20,96,40.4,107
61,165,79,9,88,39.5,43
25,205,108,19,99,40.4,101
25,178,83,26,112,40.8,175
27,187,82,25,101,40.8,128
53,158,60,14,87,40.2,64
36,194,96,8,82,39.4,24
22,151,50,7,98,39.5,37
70,199,103,21,106,40.7,177
51,169,70,9,98,39.8,50
56,195,94,21,107,40.7,162
40,163,63,4,81,38.9,14
71,175,77,2,80,38.2,8
36,184,82,13,89,40,49
47,171,75,29,116,41.1,238
28,161,64,21,110,40.5,136
55,164,59,10,86,39.9,45
28,157,61,17,90,40.5,75
20,178,76,25,107,40.8,147
22,182,74,9,85,39.8,32
28,191,89,22,106,40.3,134
23,170,63,15,99,40.3,79
23,179,74,15,89,40,44
70,167,76,19,97,40.6,123
60,165,60,3,88,38.9,14
34,149,47,25,100,40.9,144
27,172,67,4,90,39,17
20,172,70,21,112,40.9,136
37,189,92,16,98,40.4,86
24,184,79,24,102,40.6,122
25,161,62,14,95,40.5,68
79,190,92,22,99,40.6,166
30,183,81,10,88,40.1,33
35,173,67,29,115,41.1,206
56,160,57,25,104,40.2,161
26,204,107,30,106,40.6,191
33,153,54,12,93,39.8,59
58,207,105,8,91,39.5,45
28,167,66,12,96,40.5,60
30,166,58,28,111,41,188
24,162,62,15,89,40.1,63
52,152,51,15,97,40.1,86
57,172,73,5,86,39.5,22
68,203,102,21,111,40.9,190
39,191,90,14,88,40.2,55
50,185,88,11,85,40.1,44
50,168,67,5,81,39.2,19
33,143,46,6,84,39.1,24
63,167,66,25,101,40.8,153
58,170,72,11,97,40.1,61
59,171,83,27,102,41,185
20,166,66,9,96,39.5,43
70,166,65,27,109,40.4,192
71,198,102,22,104,40.6,179
37,153,56,18,104,40.5,110
33,177,74,4,83,39,14
28,191,91,30,111,41,207
25,184,88,19,96,40.5,84
69,169,72,20,104,40.4,129
23,191,82,4,76,38.9,5
60,179,82,5,95,39.1,29
55,181,78,23,108,41,171
29,178,76,17,99,40.1,88
30,163,58,19,92,40.3,89
50,169,74,30,113,40.8,236
36,181,84,17,93,40.6,75
35,183,86,17,95,40.3,80
38,201,101,8,87,39.7,32
40,179,75,26,101,41.2,146
50,161,58,4,85,39.2,17
26,176,78,25,107,40.3,148
23,172,75,22,99,40.7,99
78,159,53,18,104,40.1,124
69,180,86,28,112,40.9,249
25,181,81,2,89,37.6,6
69,172,70,6,85,39.2,27
33,174,77,2,83,38.3,5
26,198,102,14,93,40.3,60
55,161,64,29,104,40.3,184
58,194,95,23,106,40.5,176
36,180,85,23,109,40.6,157
26,181,73,1,75,37.8,3
20,151,54,28,109,41.1,179
63,165,64,13,90,39.9,65
73,176,70,18,97,40.2,105
21,169,61,22,103,40.6,125
46,172,71,20,99,40.4,110
46,176,75,16,91,40.5,70
24,177,76,19,96,40.5,91
35,181,82,23,105,40.5,141
24,172,72,5,87,39.1,13
20,166,58,14,90,40.2,60
61,186,89,27,101,40.8,187
30,168,70,4,78,38.8,6
22,182,82,27,106,40.4,152
59,153,55,2,85,38,9
26,180,73,14,99,40,72
54,158,60,14,95,40.1,76
30,169,69,6,89,39.4,25
43,181,80,10,97,39.6,53
40,172,70,11,94,39.7,54
56,182,87,22,101,40.4,146
21,184,72,18,98,40.2,90
22,155,51,29,111,40.8,194
71,174,79,19,98,40.4,128
33,185,91,17,91,40.1,70
20,196,92,13,91,39.8,46
76,198,109,14,92,40.3,94
51,181,87,10,85,39.7,40
20,163,69,2,78,38.3,2
73,163,58,6,89,39.1,31
23,188,89,16,103,40.3,86
20,168,67,5,82,39.4,17
22,167,67,21,95,40.1,100
36,175,67,23,103,40.7,135
73,157,58,2,79,38.4,8
24,169,73,3,75,38.6,3
27,190,90,28,106,40.4,170
45,150,52,8,85,39.5,34
73,176,81,22,102,40.8,165
54,176,80,20,95,39.7,110
38,170,70,13,91,39.9,59
20,173,69,17,95,40.4,80
42,190,88,2,79,38.7,5
60,171,70,5,85,39.1,22
73,187,84,3,81,38.5,13
22,189,82,19,93,40.6,82
60,157,54,7,87,39.7,33
32,153,51,12,101,40.4,69
21,171,73,20,91,40.7,63
41,174,74,4,80,38.8,10
66,164,71,20,100,40.6,133
50,171,77,29,111,40.8,222
59,132,40,10,92,39.9,55
74,144,51,5,90,38.7,27
22,170,62,21,105,40.4,124
41,185,88,19,97,40.1,101
24,155,55,30,109,40.9,193
23,167,69,22,102,40.5,106
33,191,90,21,105,40.5,130
27,188,84,6,87,39.1,18
59,190,99,25,107,40.7,199
41,187,93,23,105,40.9,153
44,214,113,3,85,38.9,13
66,199,100,17,98,40.5,118
26,161,56,21,109,40.3,136
29,179,83,28,96,41,126
34,183,82,3,84,38.6,9
60,173,82,24,104,40.2,172
22,164,62,27,112,40.9,179
20,184,83,7,90,39.5,22
64,171,77,6,80,39.3,22
78,177,76,22,101,40.6,138
56,153,52,16,97,40.4,92
20,179,77,23,97,40.6,94
50,163,60,19,100,40.7,112
36,179,82,25,103,40.6,147
27,155,58,28,114,40.7,196
38,200,99,16,100,40.2,94
25,175,75,9,86,39.7,24
64,186,92,21,102,40.2,153
28,185,87,24,95,40.5,105
26,192,90,17,109,40.5,110
56,192,90,3,85,38.7,13
55,174,68,2,76,38,7
23,154,58,16,90,40.1,70
65,151,52,21,105,40.9,142
44,196,95,3,83,38.8,11
20,180,80,6,82,39.2,11
52,185,86,26,98,40.7,155
41,159,57,17,93,40.1,85
34,173,67,14,94,40.2,68
65,185,92,24,102,40.7,176
37,174,69,26,104,40.8,155
25,160,54,13,86,40.4,52
29,189,91,3,91,38.7,12
24,179,68,16,101,40.1,87
27,174,77,30,112,40.9,195
41,187,88,29,110,40.7,212
36,191,93,15,98,40.3,80
26,197,90,24,104,40.7,137
53,183,84,22,103,40.5,148
68,192,100,11,102,39.8,84
41,172,61,28,102,40.9,166
30,184,79,12,95,40.1,52
20,174,74,27,108,40.6,153
21,174,66,9,94,39.8,42
44,172,79,6,86,38.9,22
49,173,72,8,87,39.7,34
33,161,57,18,99,40.5,99
78,175,76,21,102,40.1,160
79,177,83,13,88,40.5,74
63,203,111,16,92,40.1,98
22,153,57,1,81,38,3
23,185,82,21,102,40.8,107
21,197,100,21,97,40.5,97
39,175,81,16,86,40.1,55
22,169,64,19,100,40.4,101
36,192,90,10,83,40.2,30
27,171,62,5,87,39.2,20
25,171,60,25,112,40.8,168
24,178,77,1,76,38,1
72,184,79,23,110,40.5,163
39,175,79,22,99,40.5,118
55,191,95,19,99,40.6,123
25,169,67,15,96,40.2,74
20,183,80,21,103,40.4,106
22,156,54,3,92,38.6,14
24,203,103,11,93,40,47
71,155,56,10,90,39.8,52
79,190,94,27,106,40.7,234
50,191,95,11,94,39.9,60
23,185,84,21,101,40.6,105
66,184,86,25,106,40.4,196
74,212,115,23,109,40.5,214
49,198,105,12,94,40.2,68
24,193,96,25,105,40.8,147
48,195,94,14,100,40.1,88
20,198,104,30,106,40.8,181
33,190,95,15,89,40.2,58
44,171,70,17,105,40.4,105
74,186,80,15,92,40.1,78
37,185,84,15,97,40,76
28,195,94,17,100,40.5,90
38,182,88,15,91,40.1,64
28,183,88,4,86,39.3,12
30,205,114,22,114,40.7,174
53,197,98,2,81,38.2,7
62,166,67,3,84,39.1,13
46,169,72,4,86,38.6,17
35,161,57,12,94,39.9,60
61,154,55,14,95,40.2,78
45,192,95,17,94,40.3,89
53,155,52,23,97,40.4,131
20,148,54,4,73,38.9,10
73,186,93,24,107,41.1,204
38,170,75,14,95,40.4,65
28,157,57,8,85,39.9,31
37,163,59,20,109,40.7,132
23,168,60,22,94,40.3,105
38,167,61,25,106,41,157
40,196,102,5,91,39.1,23
28,172,81,25,113,40.7,174
70,156,55,10,86,39.7,48
42,177,75,21,95,40.6,105
24,165,66,14,90,39.7,60
21,157,54,19,101,40.5,105
63,158,61,30,106,40.9,202
27,161,58,16,91,40.3,73
52,169,71,19,100,40.5,109
59,157,58,18,96,40.2,101
24,165,62,4,83,38.9,14
44,180,79,21,100,40.9,120
31,182,87,27,115,41,204
51,162,59,2,82,38.2,8
42,179,82,15,85,40.4,52
29,159,63,27,111,40.7,179
23,192,91,27,108,40.8,167
29,190,94,4,76,38.8,7
25,192,87,18,99,40.2,87
52,183,89,4,72,38.8,8
71,183,84,14,97,40.1,94
79,167,61,5,82,38.8,22
60,163,59,28,102,40.4,176
30,158,53,24,100,40.7,135
27,172,66,12,94,39.7,57
55,194,99,16,92,40.4,88
47,196,105,26,102,40.6,175
20,171,71,3,79,38.5,9
79,176,82,13,96,40.3,90
24,170,70,29,99,41.2,128
38,153,51,28,105,41.1,177
63,141,45,2,81,38.2,9
71,159,58,24,109,40.7,174
20,184,79,14,96,39.9,56
60,192,88,27,109,40.6,218
76,188,93,8,93,39.7,52
48,171,79,25,102,40.2,156
33,200,98,30,108,40.8,205
51,199,104,25,104,40.3,180
20,164,64,15,101,40.1,81
22,166,58,8,89,39.6,34
63,185,87,12,93,39.8,69
33,185,83,23,98,40.8,115
22,189,80,5,86,39.3,13
47,182,89,18,94,40.7,93
22,164,64,17,95,40.3,81
28,178,78,8,89,39.9,26
38,165,66,9,93,39.5,43
50,161,59,5,89,38.7,24
20,197,93,11,97,39.8,49
21,146,49,8,90,39.5,36
65,178,68,6,83,39.3,25
20,189,86,11,91,40.1,37
25,171,74,27,104,40.7,144
31,190,82,25,114,40.9,168
39,165,67,17,90,40.4,77
34,178,81,9,95,39.7,41
73,172,76,4,85,38.9,19
28,187,87,13,97,40.1,61
57,183,89,18,93,40.5,99
59,185,80,15,87,40.6,66
70,175,83,27,106,40.6,216
20,171,68,23,99,41.1,118
25,162,63,4,83,39.1,14
23,169,66,16,97,40,80
23,140,50,21,93,41,100
28,184,88,20,107,40.5,124
52,154,56,21,105,40.3,136
56,187,90,25,99,40.5,160
38,164,61,23,101,40.7,132
44,168,69,10,85,39.7,33
58,162,60,17,98,39.9,99
51,149,48,28,107,40.9,191
66,177,77,6,76,39.1,19
59,198,107,23,106,40.5,183
54,187,88,8,92,39.3,42
21,180,78,14,105,40.2,75
24,191,93,17,110,40.5,112
77,166,66,21,107,40.7,147
53,205,93,3,74,38.8,8
51,200,96,25,114,40.9,214
64,167,69,12,95,40.3,66
51,178,81,8,85,39.4,31
21,172,64,15,94,40.1,70
22,146,49,5,84,39.3,19
53,189,88,12,93,40.1,64
59,167,69,23,106,41.1,151
20,174,67,3,79,39.1,9
63,175,78,26,105,41,192
60,191,95,2,72,38.1,5
53,182,78,6,91,39.2,28
69,177,86,14,97,40,93
27,181,82,18,105,40.3,103
75,182,88,11,94,39.9,72
36,177,74,16,94,39.9,77
23,174,70,25,102,40.9,121
28,193,96,25,109,40.8,167
25,180,81,15,91,40.2,53
76,210,114,7,94,39.3,50
